Accident ID,Final_Category_Path,Cosine,Rank,Selected,Below_UNCAT_Threshold,Parent,Parent_Sim,Parent_Margin,Parent_LowConf
946,Incident Type > Fire > Liquid substance fire,0.5931464433670044,1,True,False,Incident Type,0.5931464433670044,0.0031207799911499023,True
946,Incident Type > Explosion > Chemical Explosion,0.5719591975212097,2,True,False,Incident Type,0.5931464433670044,0.0031207799911499023,True
769,ammoniated,0.5378276705741882,1,True,False,ammoniated,0.5378276705741882,0.06217533349990845,False
1224,causes > Process Upsets > Flameout,0.48482683300971985,1,True,False,causes,0.48482683300971985,0.007464766502380371,True
1224,causes > Equipment Failure > Ignition source > Combustion flame or heat,0.4756765365600586,2,True,False,causes,0.48482683300971985,0.007464766502380371,True
1230,Incident Type > Fire > vapor substance fire,0.5528364181518555,1,True,False,Incident Type,0.5528364181518555,0.06930291652679443,False
1230,Incident Type > Fire > fire-box,0.5291973948478699,2,True,False,Incident Type,0.5528364181518555,0.06930291652679443,False
69,emission,0.4902209937572479,1,True,False,emission,0.4902209937572479,0.010381698608398438,True
762,Incident Type > Explosion > Chemical Explosion,0.5887984037399292,1,True,False,Incident Type,0.5887984037399292,0.06293654441833496,False
762,Incident Type > Explosion > Gas explosion,0.5562736988067627,2,True,False,Incident Type,0.5887984037399292,0.06293654441833496,False
1083,Incident Type > Explosion > vapor explosion,0.5797597765922546,1,True,False,Incident Type,0.5797597765922546,0.0435526967048645,False
1083,Incident Type > Explosion > Vapor Cloud Explosion,0.5267864465713501,2,True,False,Incident Type,0.5797597765922546,0.0435526967048645,False
960,Incident Type > Explosion > Vapor Cloud Explosion,0.44454047083854675,1,True,False,Incident Type,0.44454047083854675,0.059023529291152954,False
88,Incident Type > Explosion > Dust explosion,0.56707763671875,1,True,False,Incident Type,0.56707763671875,0.030241966247558594,False
88,Incident Type > Explosion > Explosion vents,0.5529316663742065,2,True,False,Incident Type,0.56707763671875,0.030241966247558594,False
302,causes > Equipment Failure > Utility failure > Lubrication failure,0.5015531778335571,1,True,False,causes,0.5015531778335571,0.04299646615982056,False
302,causes > Equipment Failure > Ignition source > Heat transport canalisation,0.5013099908828735,2,True,False,causes,0.5015531778335571,0.04299646615982056,False
76,Incident Type > Fire > fire-water,0.5511664152145386,1,True,False,Incident Type,0.5511664152145386,0.05034667253494263,False
76,Incident Type > Fire > Liquid substance fire,0.5184480547904968,2,True,False,Incident Type,0.5511664152145386,0.05034667253494263,False
888,sulphate,0.535528302192688,1,True,False,sulphate,0.535528302192688,0.03169858455657959,False
171,causes > Process Upsets > Flameout,0.5536576509475708,1,True,False,causes,0.5536576509475708,0.013624608516693115,True
171,causes > Process Upsets > Overpressure > Internal overpressure (Gas material) > Runaway (side) reaction causes overpressure,0.5075645446777344,2,True,False,causes,0.5536576509475708,0.013624608516693115,True
399,consequences > Fire > Liquid substance fire > Ecological damage,0.4700121581554413,1,True,False,consequences,0.4700121581554413,0.008590131998062134,True
399,consequences > Release of Substance > Toxic gas > vapor release > Contamination,0.46580439805984497,2,True,False,consequences,0.4700121581554413,0.008590131998062134,True
163,tanker,0.5084891319274902,1,True,False,tanker,0.5084891319274902,0.021275043487548828,True
377,Incident Type > Explosion > Dust explosion,0.5711355209350586,1,True,False,Incident Type,0.5711355209350586,0.046737492084503174,False
377,Incident Type > Explosion > Chemical Explosion,0.5695809125900269,2,True,False,Incident Type,0.5711355209350586,0.046737492084503174,False
700,consequences > Release of Substance > Toxic gas > vapor release > Contamination,0.5114965438842773,1,True,False,consequences,0.5114965438842773,0.05285930633544922,False
700,consequences > Release of Substance > Toxic gas > vapor release,0.4817967414855957,2,True,False,consequences,0.5114965438842773,0.05285930633544922,False
757,chlorination,0.5649433135986328,1,True,False,chlorination,0.5649433135986328,0.013438165187835693,True
46,chemicals > Use > Insecticide,0.5369149446487427,1,True,False,chemicals,0.5369149446487427,0.01908963918685913,True
46,chemicals > Use > Pesticides > Agricultural,0.44316086173057556,2,True,False,chemicals,0.5369149446487427,0.01908963918685913,True
743,Incident Type > Explosion > Gas explosion,0.6349756717681885,1,True,False,Incident Type,0.6349756717681885,0.09372138977050781,False
743,Incident Type > Explosion > Chemical Explosion,0.5767513513565063,2,True,False,Incident Type,0.6349756717681885,0.09372138977050781,False
778,Incident Type > Explosion > Chemical Explosion,0.7869815826416016,1,True,False,Incident Type,0.7869815826416016,0.12344551086425781,False
778,Incident Type > Explosion > Runaway reaction and explosion,0.7089886665344238,2,True,False,Incident Type,0.7869815826416016,0.12344551086425781,False
461,metallurgy,0.4334297180175781,1,True,False,metallurgy,0.4334297180175781,0.011699765920639038,True
748,consequences > Release of Substance > Flammable gas > vapor release,0.5388568043708801,1,True,False,consequences,0.5388568043708801,0.05111554265022278,False
748,consequences > Release of Substance > Toxic gas > vapor release,0.5289948582649231,2,True,False,consequences,0.5388568043708801,0.05111554265022278,False
258,Equipment > PCT > Safety Systems > Alarm failure,0.4182737171649933,1,True,False,Equipment,0.4182737171649933,0.007295399904251099,True
258,Equipment > PCT > Safety Systems,0.41032281517982483,2,True,False,Equipment,0.4182737171649933,0.007295399904251099,True
692,ignited,0.558068573474884,1,True,False,ignited,0.558068573474884,0.005089700222015381,True
9,chemicals > Type > Ammonia,0.5292199850082397,1,True,False,chemicals,0.5292199850082397,0.006968140602111816,True
735,hypochlorite,0.48540061712265015,1,True,False,hypochlorite,0.48540061712265015,0.016851425170898438,True
1003,ethylene,0.44910311698913574,1,True,False,ethylene,0.44910311698913574,0.011531621217727661,True
67,flaring,0.5289174914360046,1,True,False,flaring,0.5289174914360046,0.018835604190826416,True
1194,Equipment > Static Equipment > Piping > Valves > Relief valve Leak,0.5168460011482239,1,True,False,Equipment,0.5168460011482239,2.962350845336914e-05,True
1194,Equipment > Static Equipment > Piping > Valves > Valve left open by mistake,0.4700947403907776,2,True,False,Equipment,0.5168460011482239,2.962350845336914e-05,True
227,Incident Type > Explosion > Gas explosion,0.5750798583030701,1,True,False,Incident Type,0.5750798583030701,0.07480484247207642,False
227,Incident Type > Explosion > Runaway reaction and explosion,0.5669897198677063,2,True,False,Incident Type,0.5750798583030701,0.07480484247207642,False
1220,Incident Type > Explosion > Chemical Explosion,0.6364371180534363,1,True,False,Incident Type,0.6364371180534363,0.06599241495132446,False
1220,Incident Type > Explosion > Runaway reaction and explosion,0.6112165451049805,2,True,False,Incident Type,0.6364371180534363,0.06599241495132446,False
1258,biogas-generating,0.6282944679260254,1,True,False,biogas-generating,0.6282944679260254,0.19753193855285645,False
262,causes > Chemical Causes > Unwanted chemical reaction > Spontaneous combustion,0.5733518600463867,1,True,False,causes,0.5733518600463867,5.1140785217285156e-05,True
262,causes > Chemical Causes > Unwanted chemical reaction > Runaway reaction,0.5383265018463135,2,True,False,causes,0.5733518600463867,5.1140785217285156e-05,True
825,propane-filled,0.48994341492652893,1,True,False,propane-filled,0.48994341492652893,0.004040569067001343,True
679,Incident Type > Explosion > Runaway reaction and explosion,0.6440284848213196,1,True,False,Incident Type,0.6440284848213196,0.14294612407684326,False
679,Incident Type > Explosion > Gas explosion,0.5521343946456909,2,True,False,Incident Type,0.6440284848213196,0.14294612407684326,False
177,Loss of Containment > Leaks,0.49589043855667114,1,True,False,Loss of Containment,0.49589043855667114,0.016952186822891235,True
177,"Loss of Containment > Leaks > Leak, entrainment from a nearby equipment (domino effect)",0.47880613803863525,2,True,False,Loss of Containment,0.49589043855667114,0.016952186822891235,True
51,Incident Type > Explosion > Chemical Explosion,0.476849228143692,1,True,False,Incident Type,0.476849228143692,0.028369098901748657,False
51,Incident Type > Explosion > vapor explosion,0.4588792026042938,2,True,False,Incident Type,0.476849228143692,0.028369098901748657,False
42,Loss of Containment > Spills > oil-spill,0.44986623525619507,1,True,False,Loss of Containment,0.44986623525619507,0.02411407232284546,True
1050,Loss of Containment > Spills > oil-spill,0.5527265071868896,1,True,False,Loss of Containment,0.5527265071868896,0.06574290990829468,False
1050,Loss of Containment > Spills > polluting spill,0.4467625617980957,2,True,False,Loss of Containment,0.5527265071868896,0.06574290990829468,False
603,cyanohydrin,0.5587424635887146,1,True,False,cyanohydrin,0.5587424635887146,0.08991289138793945,False
1289,consequences > Fire > Liquid substance fire > Poolfire,0.498452752828598,1,True,False,consequences,0.498452752828598,0.02055540680885315,True
1289,consequences > Explosion > Chemical Explosion > Runaway reaction and explosion > Overpressure generation,0.4818219542503357,2,True,False,consequences,0.498452752828598,0.02055540680885315,True
403,Incident Type > Explosion,0.610241174697876,1,True,False,Incident Type,0.610241174697876,0.10054242610931396,False
403,Incident Type > Explosion > Dust explosion,0.6082720756530762,2,True,False,Incident Type,0.610241174697876,0.10054242610931396,False
1125,causes > Process Upsets > Flameout,0.5254147052764893,1,True,False,causes,0.5254147052764893,0.018774211406707764,True
1125,"causes > Process Upsets > Overheating > Temporary (or permanent) energy source > Combustion flame or heat (gas flame welding, smoking)",0.47094255685806274,2,True,False,causes,0.5254147052764893,0.018774211406707764,True
190,Incident Type > Explosion > Vapor Cloud Explosion,0.46630480885505676,1,True,False,Incident Type,0.46630480885505676,0.007039457559585571,True
190,Incident Type > Explosion > vapor explosion,0.4587808847427368,2,True,False,Incident Type,0.46630480885505676,0.007039457559585571,True
1171,causes > Process Upsets > Frothing,0.451172411441803,1,True,False,causes,0.451172411441803,0.03520500659942627,False
1171,causes > Process Upsets > Exothermic reaction,0.4508047103881836,2,True,False,causes,0.451172411441803,0.03520500659942627,False
1095,Incident Type > Fire > Fire extinguishers,0.6033961176872253,1,True,False,Incident Type,0.6033961176872253,0.024819791316986084,True
1095,Incident Type > Fire > Fire Suppression,0.5816411972045898,2,True,False,Incident Type,0.6033961176872253,0.024819791316986084,True
1186,Incident Type > Fire > vapor substance fire,0.4971080422401428,1,True,False,Incident Type,0.4971080422401428,0.016319185495376587,True
1186,Incident Type > Fire > Liquid substance fire,0.4885480999946594,2,True,False,Incident Type,0.4971080422401428,0.016319185495376587,True
1268,Incident Type > Explosion > Chemical Explosion,0.7106298208236694,1,True,False,Incident Type,0.7106298208236694,0.04410123825073242,False
1268,Incident Type > Explosion > Runaway reaction and explosion,0.6669634580612183,2,True,False,Incident Type,0.7106298208236694,0.04410123825073242,False
1117,locomotives,0.4198380708694458,1,True,False,locomotives,0.4198380708694458,0.00525328516960144,True
173,Incident Type > Fire > Fire extinguishers,0.5230644941329956,1,True,False,Incident Type,0.5230644941329956,0.015609264373779297,True
173,Incident Type > Fire > External fire & rescue service,0.5169621109962463,2,True,False,Incident Type,0.5230644941329956,0.015609264373779297,True
1170,ethylene-propylene-rubber,0.4889172315597534,1,True,False,ethylene-propylene-rubber,0.4889172315597534,0.0013387203216552734,True
513,Incident Type > Fire > fire-uk,0.518267035484314,1,True,False,Incident Type,0.518267035484314,0.03894859552383423,False
513,Incident Type > Fire > Liquid substance fire,0.5145366787910461,2,True,False,Incident Type,0.518267035484314,0.03894859552383423,False
537,cyanide,0.45336151123046875,1,True,False,cyanide,0.45336151123046875,0.06718799471855164,False
546,Incident Type > Explosion > Chemical Explosion,0.5656541585922241,1,True,False,Incident Type,0.5656541585922241,0.00319063663482666,True
546,Incident Type > Fire > Liquid substance fire,0.5563791394233704,2,True,False,Incident Type,0.5656541585922241,0.00319063663482666,True
172,propane,0.5567547082901001,1,True,False,propane,0.5567547082901001,0.025854289531707764,False
86,Incident Type > Fire > Liquid substance fire,0.5497516393661499,1,True,False,Incident Type,0.5497516393661499,0.02067488431930542,True
86,Incident Type > Fire > vapor substance fire,0.5330460071563721,2,True,False,Incident Type,0.5497516393661499,0.02067488431930542,True
268,Incident Type > Explosion > Runaway reaction and explosion,0.5992591381072998,1,True,False,Incident Type,0.5992591381072998,0.01185309886932373,True
268,Incident Type > Explosion,0.5918024182319641,2,True,False,Incident Type,0.5992591381072998,0.01185309886932373,True
355,Incident Type > Explosion > Chemical Explosion,0.5944805145263672,1,True,False,Incident Type,0.5944805145263672,0.049817681312561035,False
355,Incident Type > Explosion > explosion-proof,0.5785007476806641,2,True,False,Incident Type,0.5944805145263672,0.049817681312561035,False
987,consequences > Fire > Liquid substance fire > Tank fire > Boilover and resulting poolfire,0.5860313177108765,1,True,False,consequences,0.5860313177108765,0.03552597761154175,False
987,consequences > Fire > Liquid substance fire > Ecological damage,0.5722627639770508,2,True,False,consequences,0.5860313177108765,0.03552597761154175,False
809,acid-contaminated,0.44349223375320435,1,True,False,acid-contaminated,0.44349223375320435,0.02729654312133789,False
673,ammoniated,0.5035849809646606,1,True,False,ammoniated,0.5035849809646606,0.011429011821746826,True
941,acid-contaminated,0.5304798483848572,1,True,False,acid-contaminated,0.5304798483848572,0.023910582065582275,True
1155,methane,0.49042367935180664,1,True,False,methane,0.49042367935180664,0.0122184157371521,True
153,Loss of Containment > Spills > oil-spill,0.5589520931243896,1,True,False,Loss of Containment,0.5589520931243896,0.014051079750061035,True
153,Loss of Containment > Leaks,0.4948541522026062,2,True,False,Loss of Containment,0.5589520931243896,0.014051079750061035,True
719,chlorination,0.5383983850479126,1,True,False,chlorination,0.5383983850479126,0.01478356122970581,True
533,Equipment > Static Equipment > Vessels > Storage Tanks > Tank failure,0.5160107612609863,1,True,False,Equipment,0.5160107612609863,0.016063034534454346,True
533,Equipment > Static Equipment > Vessels > Pressure Vessels > Vessel failure,0.4667569398880005,2,True,False,Equipment,0.5160107612609863,0.016063034534454346,True
379,Incident Type > Explosion > Chemical Explosion,0.5837398171424866,1,True,False,Incident Type,0.5837398171424866,0.017780065536499023,True
379,Incident Type > Explosion > Gas explosion,0.5812016129493713,2,True,False,Incident Type,0.5837398171424866,0.017780065536499023,True
831,phosphorus,0.48562824726104736,1,True,False,phosphorus,0.48562824726104736,0.009426712989807129,True
590,Incident Type > Explosion > Chemical Explosion,0.597243070602417,1,True,False,Incident Type,0.597243070602417,0.032321035861968994,False
590,Incident Type > Explosion > Gas explosion,0.5705826282501221,2,True,False,Incident Type,0.597243070602417,0.032321035861968994,False
1027,Incident Type > Fire,0.6134635210037231,1,True,False,Incident Type,0.6134635210037231,0.05585193634033203,False
1027,Incident Type > Fire > fire-proof,0.6123259663581848,2,True,False,Incident Type,0.6134635210037231,0.05585193634033203,False
623,"chemicals > Hazard Classification > Physical Hazards > Pressure, High > Steam",0.4927211403846741,1,True,False,chemicals,0.4927211403846741,0.01639336347579956,True
623,chemicals > Hazard Classification > Physical Hazards,0.47410255670547485,2,True,False,chemicals,0.4927211403846741,0.01639336347579956,True
933,Incident Type > Explosion > Chemical Explosion,0.5962162613868713,1,True,False,Incident Type,0.5962162613868713,0.07237046957015991,False
933,Incident Type > Fire > Liquid substance fire,0.5589112043380737,2,True,False,Incident Type,0.5962162613868713,0.07237046957015991,False
235,consequences > Plant > Property > Equipment > Leak > Rupture > Pipe leak > rupture,0.44582033157348633,1,True,False,consequences,0.44582033157348633,0.011310160160064697,True
531,causes > External Events > Natural Phenomenon > Flooding > fracture of pipelines,0.46586525440216064,1,True,False,causes,0.46586525440216064,0.020140916109085083,True
531,causes > Equipment Failure > Mechanical equipment failure > Pipeline failure,0.44733351469039917,2,True,False,causes,0.46586525440216064,0.020140916109085083,True
75,Incident Type > Explosion > Gas explosion,0.5880950689315796,1,True,False,Incident Type,0.5880950689315796,0.1043015718460083,False
75,Incident Type > Explosion,0.5476683974266052,2,True,False,Incident Type,0.5880950689315796,0.1043015718460083,False
287,consequences > Plant > Property > Equipment > Leak > Rupture > Pipe leak > rupture,0.42927902936935425,1,True,False,consequences,0.42927902936935425,0.0005000829696655273,True
84,Incident Type > Explosion > Gas explosion,0.5423826575279236,1,True,False,Incident Type,0.5423826575279236,0.020059823989868164,True
84,Incident Type > Explosion > Chemical Explosion,0.541191816329956,2,True,False,Incident Type,0.5423826575279236,0.020059823989868164,True
761,sulfur,0.45998743176460266,1,True,False,sulfur,0.45998743176460266,0.006031721830368042,True
1102,detergent,0.4490130543708801,1,True,False,detergent,0.4490130543708801,0.03050386905670166,False
892,locomotives,0.46010929346084595,1,True,False,locomotives,0.46010929346084595,0.0037772059440612793,True
440,Incident Type > Explosion > Gas explosion,0.5817930698394775,1,True,False,Incident Type,0.5817930698394775,0.09049135446548462,False
440,Incident Type > Explosion,0.5577846169471741,2,True,False,Incident Type,0.5817930698394775,0.09049135446548462,False
512,Incident Type > Explosion,0.6912616491317749,1,True,False,Incident Type,0.6912616491317749,0.10413122177124023,False
512,Incident Type > Explosion > Physical Explosion,0.6677074432373047,2,True,False,Incident Type,0.6912616491317749,0.10413122177124023,False
645,sulphuric,0.5047496557235718,1,True,False,sulphuric,0.5047496557235718,0.03802940249443054,False
1240,ammoniated,0.4835010766983032,1,True,False,ammoniated,0.4835010766983032,0.017742276191711426,True
1062,biogas-generating,0.48946624994277954,1,True,False,biogas-generating,0.48946624994277954,0.06449341773986816,False
1014,rupture,0.4399107098579407,1,True,False,rupture,0.4399107098579407,0.01083230972290039,True
1319,flamecutting,0.5266149044036865,1,True,False,flamecutting,0.5266149044036865,0.012086987495422363,True
216,Incident Type > Explosion > Chemical Explosion,0.5950849056243896,1,True,False,Incident Type,0.5950849056243896,0.021844029426574707,True
216,Incident Type > Fire > vapor substance fire,0.5446256399154663,2,True,False,Incident Type,0.5950849056243896,0.021844029426574707,True
426,Loss of Containment > Leaks > Gas escaping from a breach or leak (domino effect),0.49841564893722534,1,True,False,Loss of Containment,0.49841564893722534,0.013808071613311768,True
426,Loss of Containment > Leaks,0.45941585302352905,2,True,False,Loss of Containment,0.49841564893722534,0.013808071613311768,True
49,chemicals > Type > Chlorine,0.5238815546035767,1,True,False,chemicals,0.5238815546035767,0.03244858980178833,False
49,"chemicals > Hazard Classification > Physical Hazards > Pressure, High",0.45448678731918335,2,True,False,chemicals,0.5238815546035767,0.03244858980178833,False
365,Incident Type > Explosion > Gas explosion,0.6023625135421753,1,True,False,Incident Type,0.6023625135421753,0.11093151569366455,False
365,Incident Type > Explosion > Dust explosion overpressures enclosure,0.5388017892837524,2,True,False,Incident Type,0.6023625135421753,0.11093151569366455,False
458,Incident Type > Fire > fire-fighters,0.6614637970924377,1,True,False,Incident Type,0.6614637970924377,0.05576545000076294,False
458,Incident Type > Fire > fire-fighter,0.6156702637672424,2,True,False,Incident Type,0.6614637970924377,0.05576545000076294,False
504,consequences > Release of Substance > Toxic gas > vapor release > Contamination,0.5255707502365112,1,True,False,consequences,0.5255707502365112,0.005814790725708008,True
504,consequences > Explosion > Chemical Explosion > Runaway reaction and explosion > Toxic release,0.5155519247055054,2,True,False,consequences,0.5255707502365112,0.005814790725708008,True
669,ammoniated,0.5068831443786621,1,True,False,ammoniated,0.5068831443786621,0.02676403522491455,False
418,causes > Equipment Failure > Ignition source > Hot missile (domino effect),0.5638304948806763,1,True,False,causes,0.5638304948806763,0.0028609633445739746,True
418,causes > Equipment Failure > Ignition source > Chemical energy (domino effect),0.5374020934104919,2,True,False,causes,0.5638304948806763,0.0028609633445739746,True
1051,runaway-reactions,0.5179362893104553,1,True,False,runaway-reactions,0.5179362893104553,0.004340410232543945,True
1081,Incident Type > Fire > fire-brigade,0.5452067852020264,1,True,False,Incident Type,0.5452067852020264,0.05481305718421936,False
1081,Incident Type > Explosion > Gas explosion,0.5438249111175537,2,True,False,Incident Type,0.5452067852020264,0.05481305718421936,False
853,causes > Equipment Failure > Mechanical equipment failure > Accidental opening > Operation started when containment open,0.4189155697822571,1,True,False,causes,0.4189155697822571,0.0028290152549743652,True
853,causes > Equipment Failure > Mechanical equipment failure > Accidental opening > Wrong part (containing hazardous material) worked on,0.4110639691352844,2,True,False,causes,0.4189155697822571,0.0028290152549743652,True
1256,biogas-generating,0.5428259372711182,1,True,False,biogas-generating,0.5428259372711182,0.03355377912521362,False
13,Incident Type > Explosion > Chemical Explosion,0.5610594749450684,1,True,False,Incident Type,0.5610594749450684,0.03231394290924072,False
13,Incident Type > Explosion > Runaway reaction and explosion,0.5537745952606201,2,True,False,Incident Type,0.5610594749450684,0.03231394290924072,False
1140,consequences > Plant > Property > Equipment > Leak > Rupture > Pipe leak > rupture,0.4923706352710724,1,True,False,consequences,0.4923706352710724,0.018864154815673828,True
1140,consequences > Release of Substance > Flammable gas > vapor release,0.4329747259616852,2,True,False,consequences,0.4923706352710724,0.018864154815673828,True
1045,Incident Type > Explosion > Chemical Explosion,0.5876511335372925,1,True,False,Incident Type,0.5876511335372925,0.03803408145904541,False
1045,Incident Type > Explosion > Vapor Cloud Explosion,0.5835708379745483,2,True,False,Incident Type,0.5876511335372925,0.03803408145904541,False
800,air-gas,0.5365123152732849,1,True,False,air-gas,0.5365123152732849,0.020203888416290283,True
368,cellulose,0.532965898513794,1,True,False,cellulose,0.532965898513794,0.0911104679107666,False
660,Incident Type > Fire > Liquid substance fire,0.561699628829956,1,True,False,Incident Type,0.561699628829956,0.014105796813964844,True
660,Incident Type > Fire > fire-water,0.5508596897125244,2,True,False,Incident Type,0.561699628829956,0.014105796813964844,True
175,Incident Type > Fire > fire-wall,0.5414717793464661,1,True,False,Incident Type,0.5414717793464661,0.04503795504570007,False
175,Incident Type > Fire > Fire Suppression,0.5312783122062683,2,True,False,Incident Type,0.5414717793464661,0.04503795504570007,False
467,Incident Type > Explosion > Gas explosion,0.6786296367645264,1,True,False,Incident Type,0.6786296367645264,0.07014870643615723,False
467,Incident Type > Explosion > Vapor Cloud Explosion,0.6306365728378296,2,True,False,Incident Type,0.6786296367645264,0.07014870643615723,False
993,exploded,0.5576838850975037,1,True,False,exploded,0.5576838850975037,0.003728806972503662,True
964,monoxide,0.5373160243034363,1,True,False,monoxide,0.5373160243034363,0.02789461612701416,False
1192,Incident Type > Fire > Fire extinguishers,0.5673077702522278,1,True,False,Incident Type,0.5673077702522278,0.04939001798629761,False
1192,Incident Type > Fire > fire-brigade,0.5660821199417114,2,True,False,Incident Type,0.5673077702522278,0.04939001798629761,False
833,gas-freeing,0.4783692955970764,1,True,False,gas-freeing,0.4783692955970764,0.0004800856113433838,True
961,causes > Process Upsets > Overpressure > Internal overpressure (Gas material),0.5551008582115173,1,True,False,causes,0.5551008582115173,0.016007959842681885,True
961,causes > Process Upsets > Overpressure > Internal overpressure (Gas material) > Overcompression causes overpressure,0.5404320955276489,2,True,False,causes,0.5551008582115173,0.016007959842681885,True
200,Incident Type > Explosion > Chemical Explosion,0.5921067595481873,1,True,False,Incident Type,0.5921067595481873,0.03158068656921387,False
200,Incident Type > Explosion > Runaway reaction and explosion,0.5576845407485962,2,True,False,Incident Type,0.5921067595481873,0.03158068656921387,False
632,Incident Type > Explosion > Gas explosion,0.6381018757820129,1,True,False,Incident Type,0.6381018757820129,0.09468203783035278,False
632,Incident Type > Explosion > vapor explosion,0.6123521327972412,2,True,False,Incident Type,0.6381018757820129,0.09468203783035278,False
246,flash-fires,0.5951007008552551,1,True,False,flash-fires,0.5951007008552551,0.0012759566307067871,True
472,pollution,0.5380326509475708,1,True,False,pollution,0.5380326509475708,0.016876578330993652,True
347,Incident Type > Explosion > Gas explosion,0.5255200266838074,1,True,False,Incident Type,0.5255200266838074,0.02655506134033203,False
347,Incident Type > Fire > Liquid substance fire,0.4983450770378113,2,True,False,Incident Type,0.5255200266838074,0.02655506134033203,False
1121,Incident Type > Fire > Liquid substance fire,0.4940715432167053,1,True,False,Incident Type,0.4940715432167053,0.04741466045379639,False
1121,Incident Type > Fire > vapor substance fire,0.43480777740478516,2,True,False,Incident Type,0.4940715432167053,0.04741466045379639,False
1272,biogas-generating,0.5379874110221863,1,True,False,biogas-generating,0.5379874110221863,0.0611758828163147,False
15,consequences > Plant > Property > Equipment > Leak > Rupture > Pipe leak > rupture,0.49599629640579224,1,True,False,consequences,0.49599629640579224,0.014692962169647217,True
15,consequences > Plant > Property > Equipment > Leak > Rupture > Tank leak > rupture,0.441428005695343,2,True,False,consequences,0.49599629640579224,0.014692962169647217,True
1302,lpg-fuelled,0.5212907195091248,1,True,False,lpg-fuelled,0.5212907195091248,0.04970133304595947,False
14,in-leakage,0.5041590332984924,1,True,False,in-leakage,0.5041590332984924,0.0027202367782592773,True
110,biogas-generating,0.461514413356781,1,True,False,biogas-generating,0.461514413356781,0.03942185640335083,False
1264,Incident Type > Fire > fire-brigade,0.518845796585083,1,True,False,Incident Type,0.518845796585083,0.0165482759475708,True
1264,Incident Type > Fire > fire-uk,0.5138871669769287,2,True,False,Incident Type,0.518845796585083,0.0165482759475708,True
1017,Incident Type > Fire,0.5623972415924072,1,True,False,Incident Type,0.5623972415924072,0.0048902034759521484,True
1017,Incident Type > Fire > fire-resistant,0.5617203712463379,2,True,False,Incident Type,0.5623972415924072,0.0048902034759521484,True
72,Incident Type > Explosion > Chemical Explosion,0.5951902866363525,1,True,False,Incident Type,0.5951902866363525,0.09745922684669495,False
72,Incident Type > Explosion,0.5898257493972778,2,True,False,Incident Type,0.5951902866363525,0.09745922684669495,False
768,ammoniated,0.5109484195709229,1,True,False,ammoniated,0.5109484195709229,0.048566579818725586,False
989,Incident Type > Fire > Liquid substance fire,0.5024130344390869,1,True,False,Incident Type,0.5024130344390869,0.01105588674545288,True
989,Incident Type > Explosion > Chemical Explosion,0.49075382947921753,2,True,False,Incident Type,0.5024130344390869,0.01105588674545288,True
683,ammoniated,0.5192229747772217,1,True,False,ammoniated,0.5192229747772217,0.006255626678466797,True
126,Incident Type > Fire > Liquid substance fire,0.556625485420227,1,True,False,Incident Type,0.556625485420227,0.045634567737579346,False
126,Incident Type > Fire > vapor substance fire,0.5385528802871704,2,True,False,Incident Type,0.556625485420227,0.045634567737579346,False
1061,causes > Process Upsets > Flameout,0.5506030321121216,1,True,False,causes,0.5506030321121216,0.03595978021621704,False
1061,causes > Equipment Failure > Ignition source > Combustion flame or heat,0.5279543399810791,2,True,False,causes,0.5506030321121216,0.03595978021621704,False
26,causes > Process Upsets > Overpressure > Internal overpressure (Gas material) > Runaway (side) reaction causes overpressure,0.4964301288127899,1,True,False,causes,0.4964301288127899,0.010744839906692505,True
26,causes > Process Upsets > Leak > Air leaking into system,0.4743906855583191,2,True,False,causes,0.4964301288127899,0.010744839906692505,True
57,odour,0.5941488742828369,1,True,False,odour,0.5941488742828369,0.01746457815170288,True
1098,causes > Process Upsets > Overpressure > Internal overpressure (Gas material) > Runaway (side) reaction causes overpressure,0.48215627670288086,1,True,False,causes,0.48215627670288086,0.020420610904693604,True
1098,causes > Process Upsets > Overpressure > Internal overpressure (Gas material) > Overcompression causes overpressure,0.47125113010406494,2,True,False,causes,0.48215627670288086,0.020420610904693604,True
1100,brominated,0.42709726095199585,1,True,False,brominated,0.42709726095199585,0.004194021224975586,True
708,chlorinated,0.5676494836807251,1,True,False,chlorinated,0.5676494836807251,0.031460583209991455,False
1286,biogas-generating,0.6316941380500793,1,True,False,biogas-generating,0.6316941380500793,0.1290813684463501,False
393,Incident Type > Fire > Liquid substance fire,0.5738674402236938,1,True,False,Incident Type,0.5738674402236938,0.045566678047180176,False
393,Incident Type > Fire,0.5427525043487549,2,True,False,Incident Type,0.5738674402236938,0.045566678047180176,False
194,equipment > Facilities > Refinery,0.5129607319831848,1,True,False,equipment,0.5129607319831848,0.005778849124908447,True
194,equipment > Pipes > Fittings > Valves > Valves > Automatic valve > Emergency Shutdown,0.41701507568359375,2,True,False,equipment,0.5129607319831848,0.005778849124908447,True
1305,Incident Type > Explosion > Gas explosion,0.5753923058509827,1,True,False,Incident Type,0.5753923058509827,0.06330573558807373,False
1305,Incident Type > Explosion > Chemical Explosion,0.5696269273757935,2,True,False,Incident Type,0.5753923058509827,0.06330573558807373,False
696,steam-heater,0.5684596300125122,1,True,False,steam-heater,0.5684596300125122,0.06090456247329712,False
638,polymerization,0.4474915862083435,1,True,False,polymerization,0.4474915862083435,0.00010162591934204102,True
795,dichloromethane,0.5559874773025513,1,True,False,dichloromethane,0.5559874773025513,0.0019401907920837402,True
